web-scraper-order,web-scraper-start-url,category,category-href,merk,merk-href,gambar-src,nama,harga,lokasi
1519716016-451,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/asus/?&from=onesearch_category_9110,,ASUS A442UR-GA041T/GA402T - I5 8250U - RAM 4GB - HDD 1TB - NVIDIA GT930  2GB - 14" DARK GREY - WINDOWS 10,Rp7.550.000,
1519715993-205,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/xiaomi/?&from=onesearch_category_9110,,Xiaomi Mi Notebook Air 12.5 Inch Windows 10,Rp11.900.000,DKI Jakarta
1519716000-275,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/dell/?&from=onesearch_category_9110,,Dell Inspiron 3467 - Black Core i3-6006 RAM 4GB HDD 500GB DVDRW Layar 14" Vga Intel DOS - RESMI,Rp5.420.000,Jawa Timur
1519715997-252,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,Toshiba C55T - C5300 - Core i3 - 15.6" Touch Screen - Hitam,Rp4.925.000,
1519716000-282,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/dell/?&from=onesearch_category_9110,,Dell Inspiron 3467 - Ati Radeon R5-M430 - Ram 4GB - 500GB - DVDRW - BLUETOOTH - 14",Rp6.057.500,Jawa Timur
1519716000-286,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/dell/?&from=onesearch_category_9110,,Dell Inspiron 3467 CI3-6006 2.0Ghz-4GB-1TB-Linux-14",Rp5.565.000,
1519715971-46,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,,HP OMEN 15-ax221nf,Rp13.000.000,Jawa Tengah
1519716016-420,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/asus/?&from=onesearch_category_9110,,ASUS A442UR-GA041T/GA402T - I5 8250U - RAM 4GB - HDD 1TB - NVIDIA GT930  2GB - 14" DARK GREY - WINDOWS 10,Rp7.499.000,DKI Jakarta
1519715960-10,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,,DELL INSPIRON 15 7577 - I7 7700HQ - 16GB RAM - 256GB & 1 TB HDD - GTX 1060 6GB - 15.6 Inch FHD IPS,Rp22.222.000,DKI Jakarta
1519716000-290,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/dell/?&from=onesearch_category_9110,,Dell Inspiron 15 - 5567 - i5-7200U Ubuntu,Rp8.900.000,DKI Jakarta
1519715986-182,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/asus/?&from=onesearch_category_9112,,Asus ROG STRIX GL553VD Notebook - Black [ i7 7700HQ / 8 GB / 128 GB SSD + 1TB / GTX 1050 4GB / W10 / 15.6 Inch IPS FHD ],Rp15.580.000,DKI Jakarta
1519716016-452,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/asus/?&from=onesearch_category_9110,,ASUS X441UV-WX280T Notebook - Black [Core i3-6100U/4GB/1TB/GT920MX-2GB/14"/Win10],Rp5.948.000,
1519716000-270,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/dell/?&from=onesearch_category_9110,,"Dell Inspiron 3467 [Ci3-6006U, 4GB, 500GB, AMD 2GB, Windows 10] Biru",Rp6.350.000,DKI Jakarta
1519716016-413,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/asus/?&from=onesearch_category_9110,https://id-live-03.slatic.net/p/2/asus-x441uv-wx091t-intel-core-i3-6006u-ram-4gb-500gb-nvidia-gt920mx-1439-windows-10-black-1510915446-81338745-4ce192abcbc97b3db9d4ca3549018e4b-catalog_233.jpg,Asus X441UV-WX091T - Intel Core i3-6006U - RAM 4GB - 500GB - Nvidia GT920MX - 14' - Windows 10 - Black,Rp5.699.000,DKI Jakarta
1519715960-14,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,,Dell Inspiron 7567 - 15.6" FHD/ i7 7700HQ / 8GB/ 500GB+128GB SSD/ GTX1050Ti 4GB,Rp16.000.000,
1519715971-66,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,,"HP OMEN 15-ce085tx - Ci7-7700HQ - RAM 8GB - HDD 1TB - 15,6"" FHD - GTX 1050 (4GB) - Win 10 - Hitam",Rp14.999.000,Sumatera Utara
1519716007-334,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/lenovo/?&from=onesearch_category_9110,https://id-live-01.slatic.net/p/2/lenovo-ideapad-320-14isk-intel-core-i3-6006u-ram-4gb-1tb-1439-windows-10-platinum-grey-1517819060-84748745-d5fadf356c0b0541b0c49dd5fb51a6b5-catalog_233.jpg,Lenovo Ideapad 320-14ISK - Intel Core i3-6006U - RAM 4GB - 1TB - 14' - Windows 10 - Platinum Grey,Rp5.569.000,DKI Jakarta
1519716016-436,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/asus/?&from=onesearch_category_9110,,Asus Laptop / Notebook A455LA-wx667d - Intel i3-5005U - RAM 4GB - HDD 500GB - DOS - Hitam,Rp5.199.000,DKI Jakarta
1519716007-341,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/lenovo/?&from=onesearch_category_9110,,lenovo ideapad110 core i3/ ram 4 gb/ 1 TB Hdd/ garansi resmi lenovo indonesia,Rp5.399.000,Banten
1519715960-6,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,,Dell - Inspiron 3443 - 14" - Intel Core i7 5500U - 4GB RAM - 500GB - Nvidia Geforce 2GB - Linux - Hitam,Rp9.799.000,DKI Jakarta
1519715986-183,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/asus/?&from=onesearch_category_9112,,ASUS ROG ZEPHYRUS GX501VI - i7 7700HQ - 24GB - 512GB - GTX1080 - W10 - 15.6"FHD 120Hz,Rp48.788.000,Jawa Barat
1519716000-254,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/dell/?&from=onesearch_category_9110,https://id-live-01.slatic.net/p/2/dell-inspiron-3467-intel-core-i3-6006u-ram-4gb-1tb-1434-windows-10-hitam-1496899873-81155742-333030566f6f73bef6cb219050ecb0a1-catalog_233.jpg,Dell Inspiron 3467 - Intel Core i3-6006U - RAM 4GB - 1TB - 14" - Windows 10 - Hitam,Rp5.799.000,DKI Jakarta
1519715986-171,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/asus/?&from=onesearch_category_9112,,Asus X550VX-DM701 - Intel Core i7-7700HQ - RAM 8GB - 1TB - Nvidia GTX950M DDR5 - 15.6' - Endless OS - Hitam,Rp9.999.000,DKI Jakarta
1519715986-191,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/asus/?&from=onesearch_category_9112,,ASUS X550IU - AMD FX 9830P  RAM 8GB  1TB HDD  RADEON RX460 4GB  DOS  15.6"FHD,Rp9.198.000,DKI Jakarta
1519716016-441,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/asus/?&from=onesearch_category_9110,,Asus X441UV-WX280T BLACK - [Intel Core i3-6100U 2.3GHz/4GB/1TB/GT920MX 2GB/14 HD/WINDOWS 10],Rp5.929.000,DKI Jakarta
1519715997-219,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,Toshiba Satellite C55 B1065 - 4GB RAM - Intel Core i3 4005 - 15.6" - Hitam,Rp5.093.000,
1519716016-435,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/asus/?&from=onesearch_category_9110,,Asus E202SA-FD111T - Intel Celeron N3060 - RAM 2GB - 500GB - 11.6" - Windows 10 - Dark Blue,Rp2.999.000,Sumatera Utara
1519716000-268,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/dell/?&from=onesearch_category_9110,,"Dell Inspiron 5458 - Core i3-5005U - 4GB DDR3L - 500GB HDD - DVD-RW  - Windows 10 Home SL - 14,0"" - Merah",Rp6.099.000,Jawa Timur
1519715960-1,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,https://id-live-03.slatic.net/p/2/dell-inspiron-15-7567-intel-core-i5-7300-4gb-1tb-vga-15634-windows-10-hitam-1496404917-09154342-e4430066460ba2828238383ec336f952-catalog_233.jpg,Dell Inspiron 15-7567 - Intel Core i5-7300 - 4GB - 1TB - VGA - 15.6" - Windows 10 - Hitam,Rp12.280.008,Sumatera Utara
1519715993-211,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/xiaomi/?&from=onesearch_category_9110,,Xiaomi Mi Notebook Air 12.5 Inch Windows 10 - Silver,Rp8.599.900,
1519716004-296,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,https://id-live-03.slatic.net/p/2/acer-aspire-e5-475g-intel-kabylake-core-i5-7200u-4gb-ddr4-1tb-gt940mx-2gb-ddr5-1434-grey-1476950112-55226701-082af4bd38632b3a38db4e6b3fee85ad-catalog_233.jpg,Acer Aspire E5-475G - Intel Kabylake Core i5 7200U - 4GB DDR4 - 1TB - GT940MX 2GB DDR5 - 14" - Grey,Rp7.075.000,Jawa Timur
1519715976-107,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,,LENOVO LEGION Y720 - i7 7700HQ - 16GB - 512GB - 2TB - GTX1060 - W10 - 15.6"IPS FHD,Rp26.111.000,DKI Jakarta
1519716004-312,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,,Acer ES1-132 - Intel Celeron N3350 - RAM 2GB - 500GB - 11.6" - Windows 10 - Black,Rp3.169.000,DKI Jakarta
1519716007-355,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/lenovo/?&from=onesearch_category_9110,,Lenovo Ideapad G40-70 - 2 GB - Core i3-4030U - 14" - Hitam,Rp5.350.000,Sumatera Utara
1519716004-297,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,,Laptop ACER V3-372T - 13.3" - i5-6200U - 4GB - 500GB - Slim Design - White,Rp6.749.000,Jawa Tengah
1519715986-173,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/asus/?&from=onesearch_category_9112,,Asus ROG GL552JX-DM174H - RAM 12GB - Core i7 4720HQ - 15.6 Inch - Hitam,Rp14.899.000,DKI Jakarta
1519716007-367,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/lenovo/?&from=onesearch_category_9110,,LENOVO RESMI V310-2RID  Core i3-6006  Ram 4GB  Hdd 1 TB  INTEL  14"  FINGERPRINT  BLACK,Rp5.297.000,Jawa Timur
1519715997-236,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,Toshiba C55-C2051 - Intel Core i3 - 15.6"- Win 10 - Red,Rp5.175.000,
1519715976-114,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,,Lenovo YOGA 520-14ikb  Intel Core i5-8250U  4GB RAM DDR4  1TB HDD  GeForce 940MX  14" FHD TS  Win 10,Rp11.199.000,DKI Jakarta
1519716004-318,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,,Laptop Acer Aspire E5-475G-341S With NVIDIA Geforce 940MX,Rp5.577.500,Jawa Timur
1519716016-442,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/asus/?&from=onesearch_category_9110,,Asus A455LF Core i5 5200 - Intel Core i5-5200U - RAM 4GB - Windows 10 - 14" - Coklat,Rp7.788.999,DKI Jakarta
1519715980-149,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/acer/?&from=onesearch_category_9112,,ACER NITRO 5 - i7 7700HQ - 8GB - 1TB - GTX1050 2GB - DOS - 15.6"FHD,Rp12.898.000,Jawa Barat
1519715971-70,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,,HP15-AC191TX - 8GB RAM - 15.6" - WIN10 -Intel Core i5  - VGA AMD R5 2GB- 1TB HDD - Hitam,Rp12.000.000,DKI Jakarta
1519716004-325,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,,LAPTOP GAMING ACER Aspire E5-475G-341S GR With NVIDIA Geforce 940MX 2Gb DDR5 I3-6006U Layar 14.0 HD Acer CineCrystal,Rp5.899.000,Jawa Timur
1519716000-277,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/dell/?&from=onesearch_category_9110,,Dell Inspiron 15 3567 - Ci5-7200U - 4GB - 1TB - AMD R5 - 15.6" - Win10,Rp8.099.000,
1519716004-332,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,,Laptop Acer E5-475G-341S Core I3-6006U 2 GHz 2GB 500GB NVIDIA Geforce 940MX 2 GB Layar 14 "  DVDRW  GREY,Rp5.624.000,Jawa Timur
1519715960-5,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,,Dell Inspiron 14-5468 - Intel Core i5-7200 - 4GB - 500GB - VGA - 14" - Ubuntu - Putih,Rp8.599.000,DKI Jakarta
1519715997-230,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,Toshiba Satellite NB10 A118S - 4GB - Intel Celeron N2840 2.16 GHz - 11.6" - Silver,Rp4.550.000,
1519715976-82,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,https://id-live-03.slatic.net/p/2/lenovo-ip310-14ikb-i5-7200-ram-8gb-hdd-1tb-nvidia-gt920mx-2gb-w10-1434-white-1480163235-81998711-00c1f16d9ba9607336c97396ed2a9c81-catalog_233.jpg,Lenovo IP310 14IKB i5 7200 - RAM 8GB - HDD 1TB - NVIDIA GT920mx 2GB - W10 - 14" - WHITE,Rp8.599.000,DKI Jakarta
1519716016-431,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/asus/?&from=onesearch_category_9110,,Asus X441NA-BX401T - Intel Celeron N3350 - RAM 4GB - 500GB - 14' - Windows 10 - Black,Rp3.629.000,DKI Jakarta
1519715976-97,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,,IP320 A9-9420/4Gb/1Tb/Radeon R17M-M1 2Gb/14"/Dos,Rp4.999.000,DKI Jakarta
1519715971-52,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,,HP ENVY 13 -Intel Core I5 7200U - 8GB RAM- 256GB SSD - Nvidia MX150 - WIN10 - 13.3 Inch IPS FHD,Rp15.699.000,
1519715997-216,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,https://id-live-01.slatic.net/p/2/toshiba-c55-c2052-intel-core-i3-5005m-ram-4gb-500gb-15634-gold-1477368636-18663011-ee56abe5e348ef99182db5f7df6c3064-catalog_233.jpg,"Toshiba C55-C2052 - Intel Core i3-5005M - RAM 4GB - 500GB - 15,6"" - Gold",Rp5.300.000,
1519715997-222,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,"Toshiba C55 2051 - Core i3 5005 - 4GB - 500GB - Windows 10 - 15,6"" - Merah",Rp5.282.000,
1519715997-237,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,Toshiba C55-C2042 - Intel Core i3 - 15.6"- Win 10 - Gold,Rp5.175.000,
1519716011-401,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/hp/?&from=onesearch_category_9110,,HP 14-BS013TU Intel Core i3-6006U - 4GB DDR4 - HDD 500GB - 14" - DOS - GRAY,Rp4.999.000,Jawa Barat
1519716004-310,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,,"Acer SUPPORT GAMING ACER F5-572G-3063 CORE I3-6006U Skylake - HDD 1TB - 4GB - NVIDIA GeForce 920M (2 GB DDR3) - 15,6"" - Hitam",Rp6.099.000,DKI Jakarta
1519715976-92,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,,Premium Gaming Notebook Lenovo Legion Y520 - I7 7700HQ - 4GB DDR4- 1TB HDD - GTX1050 4GB - W10 - 15.6IPS FHD,Rp13.666.666,Banten
1519716011-393,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/hp/?&from=onesearch_category_9110,,HP 14-BS006TX - Intel Core i3-6006U - RAM 4GB - 1TB - Radeon 520 - 14' - Windows 10 - Gold,Rp5.949.000,DKI Jakarta
